MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
636251000000114	70000	1785	1785.00	Asthma trigger - damp	201201000000105	305981000000116	27
8061031000006119	10000	^ESCTAS806103		Asthma trigger - damp	201201000000105	636251000000114	27
636271000000117	50000	1784	1784.00	Asthma trigger - emotion	201211000000107	306001000000115	27
8061051000006114	8000	^ESCTAS806105		Asthma trigger - emotion	201211000000107	636271000000117	27
1739141000000119	200000	178B	178B.00	Asthma trigger - exercise	340901000000107	1739141000000119	27
8109021000006111	40000	^ESCTAS810902		Asthma trigger - exercise	340901000000107	635001000000112	27
2131281000000114	10000	ESCTAS6		Asthma trigger - perfume	818161000000104	2131281000000114	27
1739151000000116	200000	1781	1781.00	Asthma trigger - pollen	340911000000109	1739151000000116	27
8109041000006116	40000	^ESCTAS810904		Asthma trigger - pollen	340911000000109	635021000000115	27
636291000000118	300000	1789	1789.00	Asthma trigger - respiratory infection	201031000000108	305571000000112	27
8060791000006112	30000	^ESCTAS806079		Asthma trigger - respiratory infection	201031000000108	636291000000118	27
636311000000117	100000	1787	1787.00	Asthma trigger - seasonal	201041000000104	305591000000111	27
8060811000006111	20000	^ESCTAS806081		Asthma trigger - seasonal	201041000000104	636311000000117	27
1739161000000118	40000	1782	1782.00	Asthma trigger - tobacco smoke	340921000000103	1739161000000118	27
8109071000006112	6000	^ESCTAS810907		Asthma trigger - tobacco smoke	340921000000103	635041000000110	27
1739171000000113	50000	1783	1783.00	Asthma trigger - warm air	340931000000101	1739171000000113	27
8109091000006113	10000	^ESCTAS810909		Asthma trigger - warm air	340931000000101	635061000000111	27
8263631000006115	300	^ESCTAS826363		Asthma trigger - wind	815631000000106	2125531000000112	31
305611000000115	100000	1786	1786.00	Asthma trigger: animals	201051000000101	636211000000110	27
301511014	90000	H33z	H33z.00	Asthma unspecified	195967001	301485011	32
7965491000006114	4	^ESCTAS796549		Asthma with irreversible airway obstruction	401000119107	2967325013	32
1948051000006112	30000	H3B	H3B..00	Asthma-chronic obstructive pulmonary disease overlap syndrome	10692761000119107	3046456013	32
9317331000006113	10	^ESCTAS931733		Asthma-COPD overlap syndrome (ACOS)	10692761000119107	3046475015	32
4781531000006113	70	^ESCTAS478153		Asthmatic	195967001	301479016	32
6720721000006111	3000	^ESCTAS672072		Asthmatic bronchitis	405944004	2157699014	32
5054431000006112	300	^ESCTAS505443		Asthmatic pulmonary eosinophilia	233691007	350166016	32
2460311000000112	7000	14Ok0	14Ok000	At risk of severe asthma exacerbation	966011000000109	2460311000000112	32
6512381000006116	50	^ESCTAT651238		Atopic asthma	389145006	1493644014	32
3047731000006119	1	^ESCTBA304773		Bakers' asthma	34015007	56808014	32
338238011	10000	H334	H334.00	Brittle asthma	225057002	338238011	32
301480018	90000	H33-1	H33..11	Bronchial asthma	195967001	301480018	32
1495417010	600	G581-1	G581.11	Cardiac asthma	71892000	119456014	32
350147016	70000	H330-2	H330.12	Childhood asthma	233678006	350147016	32
2240591000000119	7000	H335	H335.00	Chronic asthma with fixed airflow obstruction	866881000000101	2240591000000119	32
301450011	9000	H3120	H312000	Chronic asthmatic bronchitis	195949008	301450011	32
9317311000006119	4	^ESCTCH931731		Chronic obstructive asthma co-occurrent with acute exacerbation of asthma	10692721000119102	3038325011	32
6782071000006115	90	^ESCTCO678207		Cough variant asthma	409663006	2471432015	32
69311016	70	H47y0	H47y000	Detergent asthma	41553006	69311016	32
2009981000006110	70	EMISNQDI256		Difficult asthma	2009981000006106	2009981000006110	1
4020511000006119	2	^ESCTDR402051		Drug-induced asthma	93432008	154654016	32
264565016	100000	663d	663d.00	Emergency asthma admission since last encounter	708358003	3033971010	1
216186011	1000000	663m	663m.00	Emergency asthma patient visit since last encounter	708373002	3034176014	1
283550015	100000	8H2P	8H2P.00	Emergency hospital admission for asthma	183478001	3082895019	40
6298421000006116	100	^ESCTEO629842		Eosinophilic asthma	367542003	492714018	32
3637387011	5	^ESCT1169266		Exacerbation of allergic asthma	762521001	3637387011	32
13619961000006119	100	^ESCT1361996		Exacerbation of allergic asthma due to infection	782520007	3754350016	32
5649191000006110	20000	^ESCTEX564919		Exacerbation of asthma	281239006	419210017	32
7052221000006118	3	^ESCTEX705222		Exacerbation of intermittent asthma	425969006	2674141011	32
7617611000006112	30	^ESCTEX761761		Exacerbation of mild persistent asthma	707445000	3030146012	32
7617621000006116	3	^ESCTEX761762		Exacerbation of moderate persistent asthma	707446004	3030142014	32
7617631000006118	3	^ESCTEX761763		Exacerbation of severe persistent asthma	707447008	3030154014	32
655611000006111	20000	H33zz-1	H33zz11	Exercise induced asthma	31387002	52467014	32
3005811000006119	1	^ESCTEX300581		Exercise induced asthma	31387002	3035282010	32
655601000006113	400000	173A	173A.00	Exercise-induced asthma	31387002	52467014	32
301499010	10000	H330z	H330z00	Extrinsic asthma	424643009	2648327010	32
885291000006115	20000	H330-99	H330.99	Extrinsic asthma - atopy	389145006	885291000006115	32
104872017	9000	H3300	H330000	Extrinsic asthma without status asthmaticus	63088003	104872017	32
1856351000006118	2000	EMISNQFO32		Follow-up asthma assessment	1856351000006102	1856351000006118	1
1821531000006112	1	JHCFR2		Frequent asthma exacerbations	1821531000006108	1821531000006112	1
1821501000006116	1	JHCFR1		Frequent night time asthma symptoms	1821501000006100	1821501000006116	1
350153016	10000	H3300-1	H330011	Hay fever with asthma	233683003	350153016	32
817361000006114	50000	H330-3	H330.13	Hay fever with asthma	233683003	350153016	32
7030321000006113	2	^ESCTIG703032		IgE mediated asthma	424643009	2648326018	32
7030311000006117	200	^ESCTIG703031		IgE-mediated allergic asthma	424643009	2644386013	32
3435971000006119	1	^ESCTIN343597		Industrial asthma	57607007	95787011	27
1821511000006118	1	JHCIN17		Infrequent asthma exacerbations	1821511000006102	1821511000006118	1
13997031000006117	3	^ESCT1399703		Intermittent allergic asthma	10674991000119104	3777826016	32
7076331000006112	20	^ESCTIN707633		Intermittent asthma	427603009	2674136015	32
8038971000006116	1	^ESCTIN803897		Intermittent asthma co-occurrent with allergic rhinitis	125021000119107	3041241019	32
7970131000006117	20	^ESCTIN797013		Intermittent asthma uncontrolled	1741000119102	3041058017	32
7966291000006118	200	^ESCTIN796629		Intermittent asthma well controlled	641000119106	3041227011	1
396114013	300000	H331	H331.00	Intrinsic asthma	266361008	396114013	32
301508013	4000	H331z	H331z00	Intrinsic asthma NOS	266361008	396114013	32
350148014	20000	H331-1	H331.11	Late onset asthma	233679003	350148014	32
350149018	10000	H33z2	H33z200	Late-onset asthma	233679003	350148014	32
5054341000006110	7	^ESCTLA505434		Late-onset asthma	233679003	350149018	32
151338014	2000	H3301	H330100	Life threatening acute exacerbation of allergic asthma	1086701000000102	2722231000000112	32
396118011	10000	H33z0	H33z000	Life threatening acute exacerbation of asthma	734904007	3511368015	32
98546013	900	H3311	H331100	Life threatening acute exacerbation of intrinsic asthma	1086711000000100	2722261000000119	32
1208969012	100000	663V1	663V100	Mild asthma	370218001	1208969012	1
7077481000006119	20	^ESCTMI707748		Mild intermittent asthma	427679007	2674137012	32
9315201000006117	4	^ESCTMI931520		Mild persistent allergic asthma	10675871000119106	3043169011	32
9315251000006118	1	^ESCTMI931525		Mild persistent allergic asthma controlled	10676031000119106	3083332018	1
7067211000006115	10	^ESCTMI706721		Mild persistent asthma	426979002	2674138019	32
9315261000006116	20	^ESCTMI931526		Mild persistent asthma controlled	10676071000119109	3083485012	1
9315301000006113	20	^ESCTMI931530		Mild persistent asthma uncontrolled	10676191000119106	3083629013	1
9315321000006115	1	^ESCTMI931532		Mild persistent asthma uncontrolled co-occurrent with allergic rhinitis	10676231000119102	3083628017	32
2685251000006117	1	^ESCTMI268525		Millers' asthma	11641008	20108018	32
301509017	10000	H332	H332.00	Mixed asthma	195977004	301509017	32
3511374015	200	^ESCT1164869		Moderate acute exacerbation of asthma	734905008	3511374015	32
1208970013	60000	663V2	663V200	Moderate asthma	370219009	1208970013	1
9315431000006112	1	^ESCTMO931543		Moderate persistent allergic asthma uncontrolled	10676631000119100	3083365014	1
7071891000006112	1	^ESCTMO707189		Moderate persistent asthma	427295004	2674139010	32
9315341000006110	1	^ESCTMO931534		Moderate persistent asthma controlled	10676351000119103	3083637017	1
9315461000006115	20	^ESCTMO931546		Moderate persistent asthma uncontrolled	10676711000119103	3083432017	1
13659841000006117	4	^ESCT1365984		Near fatal asthma	786836003	3772564015	32
6550131000006111	1	^ESCTNO655013		Nocturnal asthma	395022009	2956617010	1
5492441000006114	30	^ESCTNO549244		Non-allergic asthma	266361008	396115014	32
7015991000006110	3	^ESCTNO701599		Non-IgE mediated allergic asthma	423889005	2644387016	32
1208962015	1000000	663y	663y.00	Number of asthma exacerbations in past year	366874008	490425015	1
1811901000006116	20000	66Yu	66Yu.00	Number of days absent from school due to asthma in past 6 months	811151000000105	2116171000000118	1
1208971012	60000	663V0	663V000	Occasional asthma	370220003	1208971012	1
95786019	5000	173c	173c.00	Occupational asthma	57607007	95786019	27
955631000006116	3	TRIQQOC1		Occupational asthma	955631000006100	955631000006116	32
9934311000006111	8	^ESCTOR993431		Oral steroid-dependent asthma	16584951000119101	3427554014	32
350154010	20000	H330-4	H330.14	Pollen asthma	233683003	350154010	32
7307941000006113	400	^ESCTSE730794		Seasonal asthma	445427006	2872543019	32
285239019	400000	9N1d	9N1d.00	Seen in asthma clinic	185242005	285239019	37
1769451000000116	60	9N1d0	9N1d000	Seen in school asthma clinic	791401000000104	1769451000000116	37
149741000006116	2	H35y6	H35y600	Sequoiosis (red-cedar asthma)	23315001	39131015	32
1208972017	10000	663V3	663V300	Severe asthma	370221004	1208972017	1
12618341000006116	5	^ESCT1261834		Severe asthma with fungal sensitisation	1103911000000103	2763501000000116	32
9315071000006117	2	^ESCTSE931507		Severe controlled persistent asthma	10675391000119101	3424791011	32
9315091000006116	3	^ESCTSE931509		Severe persistent allergic asthma	10675431000119106	3043971012	32
7062421000006112	8	^ESCTSE706242		Severe persistent asthma	426656000	2674140012	32
9315171000006116	1	^ESCTSE931517		Severe persistent asthma uncontrolled co-occurrent with allergic rhinitis	10675711000119106	3083384012	32
9315181000006118	5	^ESCTSE931518		Severe uncontrolled persistent asthma	10675751000119107	3424789015	32
8555681000006115	10	^ESCTST855568		Steroid dependent asthma	2360001000004109	3046932018	32
7021801000006116	1	^ESCTSU702180		Substance induced asthma	424199006	2644288011	32
1488668018	300000	1J70	1J70.00	Suspected asthma	394967008	1488668018	27
13930321000006112	2	^ESCT1393032		Thunderstorm asthma	829976001	3880167016	32
7618791000006110	2	^ESCTUN761879		Uncomplicated mild persistent asthma	707511009	3032641014	32
94731013	10	H35y7	H35y700	Wood asthma	56968009	497732010	32
983771000006118	100	173d	173d.00	Work aggravated asthma	57607007	95786019	27
1488436019	5000000	8B3j	8B3j.00	Asthma medication review	394720003	1488436019	32
264550017	5000000	663U	663U.00	Asthma management	406162001	2157868010	1
21390015	5000	H3310	H331000	Intrinsic asthma without status asthmaticus	12428000	21390015	32
252406018	700000	173B	173B.00	Nocturnal cough / wheeze	161947006	252406018	27
3516981000006112	900	^ESCTNO351698		Nocturnal cough	62548007	103957012	31
264536010	200000	663J	663J.00	Airways obstruction reversible	170627008	264536010	1
