MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
317048011	9000	R0054	R005400	Hypersomnia	77692006	128946014	32
1772801000006112	200	EMISNQHY10		Hypersomnia	77692006	1772801000006112	32
345379011	4000	E2743-1	E274311	Hypersomnia NOS	77692006	128946014	32
345382018	200	E274-1	E274.11	Hypersomnia of non-organic origin	230488004	345382018	32
405691012	5000	R0053	R005300	Hypersomnia with sleep apnoea	79280005	200785019	32
7977131000006116	4	^ESCTID797713		Idiopathic hypersomnia	3731000119107	2967674016	31
1772821000006119	200	EMISNQID3		Idiopathic hypersomnia associated with long sleep time	442416002	2819377011	32
1772831000006116	100	EMISNQID4		Idiopathic hypersomnia without long sleep time	442292004	2820328012	32
2562371000006117	1	^ESCTID256237		Idiopathic insomnia	3972004	2951421010	32
7278181000006118	3	^ESCTIN727818		Inadequate sleep hygiene	443483005	2840956016	31
98133013	30000	1B1B0	1B1B000	Initial insomnia	59050008	98133013	27
217721000000117	1000000	1B1B	1B1B.00	Insomnia	193462001	297924011	32
960621000006117	3000	EMISCIN31		Insomnia	960621000006101	960621000006117	27
772561000006111	1000	E274-2	E274.12	Insomnia due to nonorganic sleep disorder	192454004	296381018	32
345377013	500000	E2741-1	E274111	Insomnia NOS	193462001	297924011	32
3176551000006111	1	^ESCTIN317655		Insomnia with sleep apnea	41975002	70050018	32
317034011	1000	R0051	R005100	Insomnia with sleep apnoea	41975002	197601019	32
960641000006112	9	EMISCIN32		Insufficient sleep/rest for age/physical condition	960641000006108	960641000006112	27
3593431000006112	1	^ESCTIN359343		Interrupted sleep	67233009	1232898017	27
295430016	100	E274F	E274F00	Inversion of sleep rhythm	192008004	295430016	32
317050015	2000	R0056	R005600	Irregular sleep-wake pattern	271793004	406735018	32
6474351000006118	100	^ESCTJE647435		Jet lag	387604006	1481691010	32
1492165012	5000	E2745	E274500	Jet lag syndrome	387604006	1492165012	32
5254451000006113	8	^ESCTKE525445		Keeps falling asleep	248219002	370553011	31
4452391000006110	6	^ESCTLA445239		Lack of adequate sleep	130989002	2920936010	31
252935019	9000	1B1B2	1B1B200	Late insomnia	162204000	252935019	27
49145012	3000	1BX9	1BX9.00	Light sleep	29373008	49145012	27
5250831000006114	3	^ESCTLO525083		Low level of awareness whilst sleep walking	247955002	370177014	31
5250851000006119	1	^ESCTLO525085		Low level of reactivity whilst sleep walking	247956001	370180010	31
111701012	20000	1B1B1	1B1B100	Middle insomnia	67233009	111701012	27
5008651000006115	4	^ESCTMI500865		Mixed sleep apnoea	230493001	345388019	31
252357018	900000	1717	1717.00	Night cough present	161927003	252357018	27
71717017	300000	1662-2	1662.12	Night sweats	42984000	71717017	27
675081000006111	40000	E2748	E274800	Night terrors	89675003	3333201018	32
917081000006110	60	PC0097		Night terrors	917081000006106	917081000006110	42
4196241000006117	1	^ESCTNI419624		Nightmare disorder	111487009	187809016	31
675161000006119	40000	E2749	E274900	Nightmares	419145002	2576558010	32
917091000006113	20	PC0098		Nightmares	917091000006109	917091000006113	42
960631000006119	300	EMISCNI1		Nightmares	960631000006103	960631000006119	27
252939013	10000	1B1D-1	1B1D.11	Nightmares - symptom	162207007	252939013	27
5250941000006114	4	^ESCTNO525094		No recollection of sleep walk	247961004	370188015	31
2159265012	200	Fy05	Fy05.00	Nocturnal sleep-related eating disorder	407666007	2159265012	32
317051016	200	R0057	R005700	Non-24 hour sleep-wake cycle	230496009	345393016	32
5506811000006116	4	^ESCTNO550681		Non-organic disorder of the sleep-wake schedule	268722008	401890019	32
400121000006111	4000	Eu510	Eu51000	Nonorganic insomnia	192454004	296381018	32
223701000000114	200000	E274	E274.00	Non-organic sleep disorder	270487001	405106013	32
295435014	600	E274z	E274z00	Non-organic sleep disorder NOS	270487001	405106013	32
1935931000006111	80	EMISNQNO141		Normal time of going to sleep	1935931000006107	1935931000006111	27
5250931000006116	3	^ESCTNO525093		Not easily wakened from sleep walking	247960003	370187013	31
5255041000006116	300	^ESCTNO525504		Not getting enough sleep	248256006	370613017	31
3773291000006116	200	^ESCTOB377329		Obstructive sleep apnea	78275009	2920909013	32
7967611000006112	2	^ESCTOB796761		Obstructive sleep apnea of adult	1101000119103	2916734012	31
7967591000006118	3	^ESCTOB796759		Obstructive sleep apnea of child	1091000119108	2916785016	32
3773261000006112	10	^ESCTOB377326		Obstructive sleep apnea syndrome	78275009	129889015	32
219501000000111	100000	H5B0	H5B0.00	Obstructive sleep apnoea	78275009	2966563014	32
267911000006119	200000	Fy03-1	Fy03.11	Obstructive sleep apnoea	78275009	2966563014	32
7967601000006114	10	^ESCTOB796760		Obstructive sleep apnoea of adult	1101000119103	2916996018	31
7967581000006116	200	^ESCTOB796758		Obstructive sleep apnoea of child	1091000119108	2916783011	32
3773251000006110	3000	^ESCTOB377325		Obstructive sleep apnoea syndrome	78275009	200718012	32
3773281000006119	50	^ESCTOS377328		OSA - Obstructive sleep apnea	78275009	1218438013	32
3773271000006117	4000	^ESCTOS377327		OSA - Obstructive sleep apnoea	78275009	1216951017	32
401808017	200	E274y	E274y00	Other non-organic sleep disorder	270487001	405106013	32
295423010	200	E274C	E274C00	Other sleep stage or arousal dysfunction	39898005	67285010	32
5255111000006116	3	^ESCTOV525511		Oversleeps	248261008	370618014	31
982301000006117	200	EMISCPA7		Pain or discomfort during sleep/rest	982301000006101	982301000006117	27
1935881000006117	10	EMISNQPA382		Pain provoked by sleeping position	1935881000006101	1935881000006117	27
3453391000006116	4	^ESCTPA345339		Parasomnia (sleep disorder)	58690002	2951699010	32
295416014	2000	E2744	E274400	Persistent hypersomnia	191999000	295416014	32
295412011	50000	E2742	E274200	Persistent insomnia	191997003	295412011	32
5037661000006112	1	^ESCTPH503766		Pharyngeal operation for obstructive sleep apnoea and snoring	232531007	348367012	31
5892471000006112	1000	^ESCTPO589247		Poor sleep	301345002	442627013	27
459355013	500000	1B1Q	1B1Q.00	Poor sleep pattern	314938000	459355013	27
5008631000006110	9	^ESCTPO500863		Postviral excessive daytime sleepiness	230491004	345386015	31
1772811000006110	40	EMISNQPR68		Primary hypersomnia	36124002	60282010	32
1806231000006114	100	EMISNQPR141		Primary insomnia	3972004	8625015	32
7050121000006112	1	^ESCTPS705012		Psychophysiologic insomnia	425832009	2674123015	31
6872531000006119	1	^ESCTRA687253		Rapid eye movement sleep behavior disorder	415238003	2537579011	32
1856301000006117	2000	TESTPRC1		Rcp difficulty sleeping	1856301000006101	1856301000006117	27
7509911000006119	1	^ESCTRE750991		Referral to sleep apnea clinic	698560000	2974677019	31
7509901000006117	20	^ESCTRE750990		Referral to sleep apnoea clinic	698560000	2974722016	31
634561000000115	200000	8HTn	8HTn.00	Referral to sleep clinic	438517001	2790987019	40
6872511000006113	4	^ESCTRE687251		REM sleep behavior disorder	415238003	2534862017	32
1772851000006111	2000	EMISNQRE150		REM sleep behaviour disorder	415238003	2534863010	32
6872521000006117	7	^ESCTRE687252		REM sleep disorder	415238003	2537578015	32
295422017	500	E274B	E274B00	Repeated rapid eye movement sleep interruptions	192004002	295422017	32
401807010	1000	E274D	E274D00	Repetitive intrusions of sleep	268654005	401807010	32
21110011	7000	E274D-1	E274D11	Restless sleep	12262002	21110011	32
4766561000006111	90	^ESCTRE476656		Reversed sleep-wake cycle	192008004	295428018	32
2694806018	90000	9Nk0	9Nk0.00	Seen in sleep clinic	428889007	2694806018	37
9902171000006115	4	^ESCTSE990217		Severe paediatric obstructive sleep apnoea	16275741000119100	3447114011	31
9902181000006117	1	^ESCTSE990218		Severe pediatric obstructive sleep apnea	16275741000119100	3447113017	31
4766541000006112	3	^ESCTSH476654		Short-sleeper	192007009	2668903014	32
295427011	200	E274E	E274E00	'Short-sleeper'	192007009	295427011	32
5391861000006114	7000	^ESCTSL539186		Sleep	258158006	384205014	31
4937581000006115	20	^ESCTSL493758		Sleep and rest interventions	225206006	338430019	31
958881000006110	100	EMISCSL1		Sleep and rest patterns	958881000006106	958881000006110	48
974561000006111	10	EMISCSL3		Sleep and rest patterns NOS	974561000006107	974561000006111	27
981761000006114	1000	EMISCSL4		Sleep apnea	981761000006105	981761000006114	27
3693961000006118	20	^ESCTSL369396		Sleep apnea	73430006	121941010	32
7280391000006110	9	^ESCTSL728039		Sleep apnea clinic	443621004	2837838019	31
200354014	30000	H5B	H5B..00	Sleep apnoea	73430006	200354014	32
136581000006114	200000	Fy03	Fy03.00	Sleep apnoea	73430006	200354014	32
7280381000006112	10	^ESCTSL728038		Sleep apnoea clinic	443621004	2842031016	31
7606701000006118	4	^ESCTSL760670		Sleep apnoea mask	706225001	3025642015	31
12702791000006116	30	^ESCT1270279		Sleep apnoea syndrome	73430006	502434014	32
4452381000006112	3	^ESCTSL445238		Sleep deprivation	130989002	210629011	31
136601000006116	200000	Fy0	Fy0..00	Sleep disorder	39898005	67285010	32
317031015	400000	R005	R005.00	Sleep disturbance	44186003	493802012	32
7980231000006116	1	^ESCTSL798023		Sleep disturbance in infancy	4681000119100	2958184016	31
295421012	80	E274A	E274A00	Sleep drunkenness	192003008	295421012	32
317053018	700	R0059	R005900	Sleep dysfunction with arousal disturbance	442176004	2819608011	32
317052011	600	R0058	R005800	Sleep dysfunction with sleep stage disturbance	441877007	2818183012	32
3694011000006119	30	^ESCTSL369401		Sleep hypopnoea	73430006	502433015	32
1772611000006114	500	EMISNQSL4		Sleep hypoventilation	443760008	2842189012	32
1772791000006111	2000	EMISNQSL5		Sleep paralysis	277180005	413622016	27
3211751000006118	900	^ESCTSL321175		Sleep problem	44186003	493801017	32
4766571000006116	1	^ESCTSL476657		Sleep rhythm inversion	192008004	295429014	32
2558691000006117	2	^ESCTSL255869		Sleep rhythm problem	3745000	1229316019	32
3957671000006117	600	^ESCTSL395767		Sleep terror disorder	89675003	148670017	32
3957681000006119	80	^ESCTSL395768		Sleep terrors	89675003	508626017	32
3809191000006116	1	^ESCTSL380919		Sleep walking	80495009	133565016	32
3809171000006117	200	^ESCTSL380917		Sleep walking disorder	80495009	133563011	32
3793271000006110	2	^ESCTSL379327		Sleepiness	79519003	131922018	31
8264191000006112	50	^ESCTSL826419		Sleeping position	816231000000100	2127071000000110	31
503961011	300	A86-1	A86..11	Sleeping sickness	78940002	503961011	32
7064841000006111	3	^ESCTSL706484		Sleep-onset association disorder	426824009	2676034017	31
3764061000006111	10	^ESCTSL376406		Sleeps too much	77692006	1234154018	32
2558671000006118	70	^ESCTSL255867		Sleep-wake schedule disorder	3745000	7317011	32
8013941000006111	1	^ESCTSL801394		Sleep-wake schedule disorder, delayed phase	28011000119104	2959152017	31
3811431000006110	20	^ESCTSL381143		Sleep-wake schedule disorder, delayed phase type	80623000	133759019	31
139641000006114	10000	E2747	E274700	Sleepwalking	80495009	2951689017	32
960611000006113	300	EMISCSO5		Sleepwalking	960611000006109	960611000006113	27
5529361000006111	10	^ESCTSL552936		Sleepy	271782001	2957152013	27
3490831000006110	2	^ESCTSL349083		Slow wave sleep	60984000	101333012	31
5255091000006113	90	^ESCTSY525509		Symptoms interfere with sleep	248259004	370616013	31
5497711000006118	2	^ESCTTA549771		TATT - Tired all the time	267032009	397880015	27
3590261000006112	30	^ESCTTE359026		Terminal insomnia	67062000	111388019	31
4934561000006115	20000	^ESCTTI493456		Tired	224960004	338117010	27
397879018	1000000	E205-2	E205.12	Tired all the time	267032009	397879018	27
102731000006113	2000000	1683	1683.00	Tired all the time	267032009	397879018	27
5255201000006112	30	^ESCTTI525520		Tired on least exertion	248269005	370630015	31
397878014	2000000	168	168..00	Tiredness symptom	267031002	397878014	27
252288017	70000	168Z	168Z.00	Tiredness symptom NOS	267031002	397878014	27
401806018	2000	E2743	E274300	Transient hypersomnia	268653004	401806018	32
401805019	60000	E2741	E274100	Transient insomnia	268652009	401805019	32
5255031000006114	3	^ESCTUN525503		Unable to sleep	248255005	370610019	31
5255101000006119	1	^ESCTUN525510		Unrefreshed by sleep	248260009	370617016	31
295408017	600	E2740	E274000	Unspecified non-organic sleep disorder	270487001	405106013	32
378291000006117	400	Eu515-1	Eu51511	[X]Dream anxiety disorder	419145002	2576558010	32
2549831017	700	1BX7	1BX7.00	C/O - bizarre dreams	417616008	2549831017	27
2548697010	600	1BX4	1BX4.00	C/O - dreams	416196001	2548697010	27
2549693019	40	1BX5	1BX5.00	C/O - sweet/pleasant dreams	417142009	2549693019	27
2548467013	2000	1BX6	1BX6.00	C/O - unpleasant dreams	416067004	2548467013	27
2549110018	3000	1BX8	1BX8.00	C/O - vivid dreams	416593000	2549110018	27
6888661000006116	9	^ESCTCO688866		Complaining of dreams	416196001	2579686013	27
6886821000006113	9	^ESCTCO688682		Complaining of unpleasant dreams	416067004	2579676012	27
6894381000006113	30	^ESCTCO689438		Complaining of vivid dreams	416593000	2579638018	27
4196231000006110	4	^ESCTDR419623		Dream anxiety disorder	111487009	178727015	31
501956016	4000	E274y-1	E274y11	Dream disorder	85418005	141582010	32
2682351000006115	1	^ESCTRE268235		REM dreaming	11448005	19808014	31
6942361000006111	1	^ESCTUN694236		Unpleasant dreams	419748005	2576560012	31
5250811000006115	1	^ESCTVI525081		Vivid dream	247953009	370175018	31
3029931000006114	40000	^ESCTRE302993		Restless legs	32914008	54935015	32
54936019	400000	F13z2	F13z200	Restless legs syndrome	32914008	54936019	32
77147016	2000	F270	F270.00	Cataplexy	46263000	77147016	32
297357017	5000	F27	F27..00	Cataplexy and narcolepsy	193042000	297357017	32
297358010	300	F27z	F27z.00	Cataplexy or narcolepsy NOS	60380001	100304016	32
100304016	20000	F271	F271.00	Narcolepsy	60380001	100304016	32
3515159019	2	^ESCT1165854		Narcolepsy type 1	735676003	3515159019	31
59952018	400	G3300	G330000	Nocturnal angina	35928006	59952018	32
6550131000006111	1	^ESCTNO655013		Nocturnal asthma	395022009	2956617010	1
5525441000006118	80	^ESCTNO552544		Nocturnal bladder warning system	271524000	406329015	32
3516981000006112	900	^ESCTNO351698		Nocturnal cough	62548007	103957012	31
252406018	700000	173B	173B.00	Nocturnal cough / wheeze	161947006	252406018	27
371012016	8000	173D	173D.00	Nocturnal dyspnoea	248548009	371012016	27
7375581000006113	2	^ESCTNO737558		Nocturnal vertigo	449835009	2912686010	31
3400191000006118	3	^ESCTPA340019		Paroxysmal nocturnal dyspnea	55442000	92176018	27
198599018	30000	1736	1736.00	Paroxysmal nocturnal dyspnoea	55442000	198599018	27
3400211000006117	1	^ESCTPN340021		PND - Paroxysmal nocturnal dyspnea	55442000	1218234012	27
3400201000006115	1	^ESCTPN340020		PND - Paroxysmal nocturnal dyspnoea	55442000	1216744016	27
1235225010	5000	G331	G331.00	Prinzmetal's angina	87343002	1235225010	32
3919991000006112	30	^ESCTPR391999		Prinzmetal angina	87343002	144818014	32
