MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
2338581000000110	100	8CA4W	8CA4W00	Dietary education for inflammatory bowel disease	909671000000101	2338581000000110	32
2269891000000116	1000	8Cc5	8Cc5.00	Management of inflammatory bowel disease	700104004	2989471019	32
2269901000000115	900	8Cc5-1	8Cc5.11	Management of IBD (inflammatory bowel disease)	700104004	2989471019	32
906051000006118	500	HNG0087		[RFC] Crohns disease	906051000006102	906051000006118	12
585591000006118	30000	J4	J4...00	Non-infective enteritis and colitis	307418008	450679011	32
179501000006113	200000	J40	J40..00	Crohn's regional enteritis	34000006	485713019	32
179571000006119	6000	J400	J400.00	Regional enteritis of the small bowel	56689002	94270018	32
497569010	30	J4000	J400000	Regional enteritis of the duodenum	56287005	497569010	32
302937016	30	J4001	J400100	Regional enteritis of the jejunum	196976000	302937016	32
601091000006115	20000	J4002	J400200	Crohn's disease of terminal ileum	196977009	302938014	32
302939018	1000	J4003	J400300	Crohn's disease of the ileum unspecified	38106008	64705019	32
302940016	5000	J4004	J400400	Crohn's disease of ileum	38106008	64705019	32
2532958014	3000	J4005	J400500	Exacerbation of Crohn's disease of small intestine	414154002	2532958014	32
302941017	8000	J400z	J400z00	Crohn's disease of small intestine	56689002	94270018	32
1495442018	9000	J401	J401.00	Regional enteritis of the large bowel	7620006	1495442018	32
56765016	800000	J40-1	J40..11	Crohn's disease	34000006	56765016	32
179521000006115	1000	J4010	J401000	Regional enteritis of the colon	50440006	1230866018	32
488238014	200	J4011	J401100	Regional enteritis of the rectum	3815005	488238014	32
2532950019	2000	J4012	J401200	Exacerbation of Crohn's disease of large intestine	414153008	2532950019	32
396357012	6000	J401z	J401z00	Crohn's disease of large bowel	7620006	13585013	32
601031000006119	40000	J401z-1	J401z11	CC - Crohn's colitis	50440006	1230866018	32
302946010	600	J402	J402.00	Regional ileocolitis	196983007	302946010	32
56770011	100	J40-2	J40..12	Granulomatous enteritis	34000006	56765016	32
886291000006112	20000	J40-99	J40..99	Regional enteritis - Crohn	34000006	886291000006112	32
302947018	4000	J40z	J40z.00	Regional enteritis NOS	34000006	56765016	32
1222351011	4000	J40z-1	J40z.11	Crohn's disease NOS	34000006	56765016	32
2579429013	20000	J41	J41..00	Idiopathic proctocolitis	64766004	2579429013	32
572041000006116	70000	J4-1	J4...11	Noninfectious colitis	14066009	23955011	32
435370011	40000	J410	J410.00	Ulcerative proctocolitis	295046003	435370011	32
302953018	200	J4100	J410000	Ulcerative ileocolitis	196987008	302953018	32
107644019	1000000	J4101	J410100	Ulcerative colitis	64766004	107644019	32
496332018	2000	J4102	J410200	Ulcerative rectosigmoiditis	52506002	496332018	32
496249010	40000	J4103	J410300	Ulcerative proctitis	52231000	496249010	32
2532953017	10000	J4104	J410400	Exacerbation of ulcerative colitis	414156000	2532953017	32
302956014	3000	J410z	J410z00	Ulcerative proctocolitis NOS	295046003	435370011	32
85891000006115	4000	J411	J411.00	Ulcerative enterocolitis	235714007	353357011	32
696071000006114	2000	J41-1	J41..11	Mucous colitis and/or proctitis	43752006	72962011	32
85901000006116	300	J412	J412.00	Ulcerative (chronic) ileocolitis	196987008	302953018	32
85931000006112	100000	J41-2	J41..12	Ulcerative colitis and/or proctitis	295046003	435370011	32
2872721013	10000	J413	J413.00	Ulcerative pancolitis	444548001	2872721013	32
302959019	500	J41y	J41y.00	Other idiopathic proctocolitis	418130002	2576688010	32
22302019	2000	J41y0	J41y000	Pseudopolyposis of colon	13025001	22302019	32
22303012	1000	J41y0-1	J41y011	Inflammatory polyps of colon	13025001	22303012	32
47765019	900	J41y1	J41y100	Toxic megacolon	28536002	47765019	32
302961011	300	J41yz	J41yz00	Other idiopathic proctocolitis NOS	418130002	2576688010	32
302962016	2000	J41z	J41z.00	Idiopathic proctocolitis NOS	64766004	2579429013	32
886281000006114	500	J4-99	J4...99	Noninfective enteritis/colitis	307418008	886281000006114	32
303051014	20000	J4z3	J4z3.00	Non-infective colitis NOS	14066009	23955011	32
400051000006118	300	Jyu4	Jyu4.00	[X]Noninfective enteritis and colitis	307418008	450679011	32
303761010	800	Jyu40	Jyu4000	[X]Other Crohn's disease	34000006	56765016	32
303762015	2000	Jyu41	Jyu4100	[X]Other ulcerative colitis	64766004	107644019	32
415991000006119	500	Jyu42	Jyu4200	[X]Other specified noninfective gastroenteritis+colitis	25374005	42550011	32
309743013	800	N0310	N031000	Arthropathy in ulcerative colitis	201727001	309743013	32
309744019	3000	N0311	N031100	Arthropathy in Crohn's disease	201728006	309744019	32
309833017	100	N0453	N045300	Juvenile arthritis in Crohn's disease	201805000	309833017	32
