MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
992531000006115	400	EMISNQRE47		Religion, non-denominational	992531000006104	992531000006115	10
1725281000006110	20	EMISNQWI4		Wiccan, follower of religion	1725281000006106	1725281000006110	10
1725291000006113	40	EMISNQZO1		Zoroastrian, follower of religion	1725291000006109	1725291000006113	10
1725301000006114	1	EMISNQAN18		Ancestral worship, follower of religion	1725301000006105	1725301000006114	10
1725311000006112	3	EMISNQAN19		Animist, follower of religion	1725311000006108	1725311000006112	10
1725321000006116	1	EMISNQAN20		Anthroposophist, follower of religion	1725321000006100	1725321000006116	10
1725331000006118	1	EMISNQBL13		Black magic, follower of religion	1725331000006102	1725331000006118	10
1725341000006111	6	EMISNQBR21		Brahma Kumari, follower of religion	1725341000006107	1725341000006111	10
1725351000006113	1	EMISNQBR22		British Israelite, follower of religion	1725351000006109	1725351000006113	10
1725371000006115	5	EMISNQDE14		Deist, follower of religion	1725371000006104	1725371000006115	10
1725401000006117	2	EMISNQKA2		Kabbalist, follower of religion	1725401000006101	1725401000006117	10
1725441000006115	1	EMISNQPE22		Peyotist, follower of religion	1725441000006104	1725441000006115	10
1725461000006116	5	EMISNQPA93		Pantheist, follower of religion	1725461000006100	1725461000006116	10
1725481000006114	2	EMISNQSA63		Santeria, follower of religion	1725481000006105	1725481000006114	10
1725501000006116	3	EMISNQSE39		Secularist, follower of religion	1725501000006100	1725501000006116	10
1725511000006118	1	EMISNQSH9		Shumei, follower of religion	1725511000006102	1725511000006118	10
1725521000006114	1	EMISNQTA8		Taoist, follower of religion	1725521000006105	1725521000006114	10
1725531000006112	2	EMISNQUN12		Universalist, follower of religion	1725531000006108	1725531000006112	10
1725541000006119	3	EMISNQUN13		Unitarian Universalist, follower of religion	1725541000006103	1725541000006119	10
1725641000006118	5	EMISNQEL1		Elim Pentecostalist, follower of religion	1725641000006102	1725641000006118	10
1725661000006119	1	EMISNQFR10		Free Presbyterian, follower of religion	1725661000006103	1725661000006119	10
1725671000006114	1	EMISNQRE112		Reformed Presbyterian, follower of religion	1725671000006105	1725671000006114	10
1725681000006112	3	EMISNQFR11		Free Methodist, follower of religion	1725681000006108	1725681000006112	10
1725691000006110	1	EMISNQIN51		Independent Methodist, follower of religion	1725691000006106	1725691000006110	10
1725731000006119	20	EMISNQAD23		Advaitin Hindu, follower of religion	1725731000006103	1725731000006119	10
1725741000006112	5	EMISNQAR10		Arya Samaj Hindu, follower of religion	1725741000006108	1725741000006112	10
1725751000006114	5	EMISNQSH10		Shakti Hindu, follower of religion	1725751000006105	1725751000006114	10
1725761000006111	10	EMISNQSH11		Shiva Hindu, follower of religion	1725761000006107	1725761000006111	10
1725771000006116	8	EMISNQVA5		Vaishnava Hindu, follower of religion	1725771000006100	1725771000006116	10
1725781000006118	7	EMISNQAH1		Ahmadi, follower of religion	1725781000006102	1725781000006118	10
1725791000006115	1	EMISNQDR7		Druze, follower of religion	1725791000006104	1725791000006115	10
1725801000006119	5	EMISNQCE9		Celtic pagan, follower of religion	1725801000006103	1725801000006119	10
1725811000006116	4	EMISNQBA12		Baha'i, follower of religion	1725811000006100	1725811000006116	10
1725851000006115	1	EMISNQCA77		Calvinist, follower of religion	1725851000006104	1725851000006115	10
1725941000006110	1	EMISNQSW10		Swedenborgian, follower of religion	1725941000006106	1725941000006110	10
1725961000006114	2	EMISNQSC10		Scottish Episcopalian, follower of religion	1725961000006105	1725961000006114	10
1725981000006116	4	EMISNQLU6		Lutheran, follower of religion	1725981000006100	1725981000006116	10
1725991000006118	20	EMISNQMO20		Mormon, follower of religion	1725991000006102	1725991000006118	10
1726001000006117	200	EMISNQPR51		Protestant, follower of religion	1726001000006101	1726001000006117	10
